transcript,label
 will be connected to the concerned apartment.,0
 If we don't hear from new IT will be,0
 force the safe legal action against you.,0
 This is Officer Sarah Jones calling you.,0
 from the legal department. The very second view.,0
 read this message you need to leave your work as a,0
 so we can discuss about your case and,0
 take necessary action on this matter.,0
 in order to connect press 1 and you will be,0
 connected to the Concert and Department.,0
 we don't hear from UIT will be forced.,0
 to take legal action against you.,0
 This is Officer Sarah the Jones calling,0
 you from the legal department. The very second,0
 and you read this message you need to leave a work at,0
 so that we can discuss about your case and,0
 take necessary action on this matter.,0
 in order to connect press 1 and you will,0
 be connected to the Consurrent Department.,0
 If we don't hear from UIT will be 4,0
 to take legal action against you.,0
 of pre-authorized purchase of an F.,0
 Apple Matterboot Pro. And an Apple...,0
 their POG is being ordered from your M.,0
" Amazon account, or in the amount of ones",0
 $1537,0
 35 cents.,0
 to cancel your order or to continue,0
 next with one of our customer support representatives.,0
 please press 1,0
 There is an order placed for Apple iPhone 11.,0
 than Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
 or press 2 to authorize this order.,0
 There is an order placed for half a life on 11.,0
 Pro using your Amazon account.,0
 You do not authorize this order. Press one.,0
 or press 2 to authorize this order.,0
 that there is an order placed for Apple.,0
" iPhone 11 Pro, using your Amazon account.",0
" If you do not authorize this order, press...",0
" Press 1, 4, press 2 to authorize the sword.",0
,0
 a pre-authorized purchase of an Apple Mac,0
 book pro and an apolir punch is,0
" If you're being ordered from your Amazon account, for an amount of money,",0
" amount of $1,537.",0
,0
 Open your order or connect with one of our customers.,0
 Please press 1.,0
,0
 A pre-authorized purchase of an Apple Mac,0
 book pro and an apple earpond is the,0
 being ordered from your Amazon account. For in a...,0
 amount of $1537.,0
 35 cents became,0
 your order or connect with one of our customers.,0
" Support Representatives, please press 1.",0
,0
" This is Officer Sarah Jones, calling you.",0
" from the legal department, the very second you",0
 this method you need to leave your work as a,0
 so that we can discuss about your case and,0
 take necessary action on this matter.,0
 in order to connect to press 1 and you will be,0
 connected to the concerned department.,0
 We don't hear from new IT will be forced.,0
 to take legal action against you.,0
" This is Officer Sarah. Joe, you're calling you.",0
" from the legal department, the very second view.",0
 this message you need to leave your work as I,0
 so that we can discuss about your case and...,0
 take necessary action on this matter.,0
 in order to connect press 1 and you will be,0
 connected to the concerned department.,0
 we don't hear from new IP will be forced.,0
 to take legal action against you.,0
 that we will be suspending your social security number.,0
 because we found some suspicious activity.,0
 on your social security. If you want to,0
 more information about this case.,0
 Press 1. Thank you.,0
 The reason you are receiving this phone call is because of the lack of information.,0
 is to inform you that we will be suspending your,0
 Social Security Number because we found,0
 suspicious activities on your social security.,0
 If you want more information about,0
 this case. Press 1.,0
 Thank you.,0
 This call is from the Department of Social Security.,0
 administration. The reason you are receiving,0
 this phone call is to inform that we will be,0
 expanding your social security number.,0
 because we found some suspicious activities on your...,0
" Social Security. If you want more information,",0
 information about this case. Press,0
 Thank you.,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 good,0
 Bye.,0
 This call is for the Department of Social Security.,0
 Administration. The reason you are receiving,0
 and the phone palette to inform you that we will be seeing.,0
 and spending your social security number because...,0
 as we found some suspicious activities on your site.,0
" Social Security. If you want more information,",0
 information about this case. Press 1.,0
 Thank you.,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 Good. I you,0
,0
 The reason you are receiving this phone call is because of the lack of information.,0
 to inform you that we will be suspending,0
 your Social Security number because we found...,0
 some suspicious activities on your social,0
 security. If you want more information about,0
 about this case. Press one.,0
 Thank you.,0
" on the 11 Pro on your account, which is build on your",0
 card attached to your Amazon account.,0
 amount charged in 1490,0
 We noticed some suspicious things.,0
 activity on your account. So we have put in,0
 hold to the transaction. Please press 1,0
" Now, and to report please press 2.",0
 Thank you.,0
" your account, which is build on your card attached.",0
 your Amazon account. The amount charged,0
" in $1,499.",0
 We noticed some suspicious activity on your,0
 account. So we have put and hold to the strand.,0
 action. Please press 1 now.,0
 and to report please press 2. Thank you.,0
" on your account, which is build on your",0
 are attached to your Amazon account. The amount of,0
 Download Charged하면 www. manifestationsport.co.uk,0
 We noticed some suspicious acts.,0
 on your account. So we have put in whole,0
 to the transaction. Please press 1 now.,0
" Now, and to report please press 2.",0
 Thank you.,0
 This phone calls from our department is doing...,0
 form you that there's a legal enforcement action.,0
 filed on your Social Security number,0
 for fraudulent activities in order to continue.,0
 next federal agent press one and you will be in,0
 connected to the concerned department.,0
" don't hear from you, your social will be",0
 block permanent like press 1 and you will,0
 be connected to the concerned apartment.,0
 So call from our department is to inform.,0
 that there is a legal enforcement actions.,0
 filed on your Social Security number for-,0
 in order to connect,0
 Federal Agent Press 1 and you will be connected.,0
 to the concerned apartment. If we don't...,0
 here from you. Your social will be blocked.,0
" and wait, press 1 and you will be killed.",0
 connected to the concerned department.,0
 Social Security Administration. The real,0
 you have received this phone call from our,0
 The department is doing form you that there's a leak.,0
 enforcement actions filed on your social.,0
 Security number for fraudulent activity.,0
 in order to connect federal agent,0
 and you will be connected to the concerned,0
 apartment. If we don't hear from you.,0
 Your social will be block permanent late.,0
 Press 1 and you will be connected to the console.,0
 turned the pavementة,0
 call from our department is to inform you.,0
 that there is a legal enforcement action file.,0
 on your Social Security number for fraud.,0
 in order to connect federal,0
 press 1 and you will be connected.,0
" of a concerned apartment. If we don't,",0
" Here from you, your social will be blocked.",0
 permanently press 1 and you will be connected,0
 to the Concerned Department.,0
 phone call from our department is to inform,0
 that there is a legal enforcement action.,0
 filed on your social security number for,0
 fraudulent activities in order to connect,0
 Federal Agent Press 1 and you will be connected.,0
" to the concerned department. If we do,",0
" Don't hear from you, your social will be...",0
 block permanent like press 1 and you will be,0
 connected to the concerned department.,0
 enforcement actions filed on your social,0
 Social Security number for fraudulent activity.,0
 in order to connect federal agent press.,0
 one and you will be connected to the concerned app.,0
 If we don't hear from you.,0
 Your social will be block permanent late.,0
 Press 1 and you will be connected to the concert.,0
 department.,0
 of this phone call from our department is,0
 to inform you that there is a legal enforcement,0
 actions filed on your social security,0
 number for fraudulent activities in order,0
 to connect Federal Agent Press 1 and you will...,0
 will be connected to the concerned department.,0
" If we don't hear from you, your social...",0
 will be block permanent like press 1.,0
 and you will be connected to the concerned apartment.,0
,0
 filed on your Social Security number.,0
 for fraudulent activities in order to,0
 Connect Federal Agent Press 1 and you will be...,0
 connected to the concerned department.,0
" We don't hear from you, your social will...",0
 be block permanent like press 1 and you will,0
 will be connected to the concerned apartment.,0
,0
 authorized purchase of an apple.,0
" Mataboo Pro, and an Apple Airpods.",0
 is being ordered from your Amazonic,0
" account, for an amount of 1000s.",0
 $537.,0
 and 35 cents.,0
 cancel your order or to connect with me.,0
 one of our customer support representatives.,0
 Please press 1.,0
,0
,0
,0
,0
,0
 authorized purchase of an apple.,0
" a matte booth pro, and an Apple AirPod.",0
 is being ordered from your Amazon account.,0
" account, for an amount of 1000s.",0
 $537.,0
 and 35 cents.,0
 cancel your order or to connect with,0
 one of our customer support representatives.,0
 Please press 1.,0
,0
,0
,0
,0
" Hello, this is Amazon.",0
 call is to authorize a payment of 990,0
 We would like to inform you,0
 that there is an order placed for half a life of,0
 on the Leven Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
 for a press 2 to authorize this order.,0
" Hello, it's the damage on this",0
 call is to authorize a page with 909,0
 19 Vol.,0
" And...there is in order, both for肉yalis falize...",0
" 11 Pro, using your Amazon account.",0
" If you do not authorize this order, press 1.",0
 or press 2 to authorize this order.,0
" Hello, this is Amazon.",0
 This call is to authorize a payment of 9009,0
 We would like to inform you,0
 that there is an order placed for half a life,0
 11 Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
 for press 2 to authorize this order.,0
" Hello, this is Amazon.",0
 call is to authorize a payment of 909,0
 We would like to inform you,0
 that. There is an order placed for Apple iPhone.,0
" on the Leven Pro, using your Amazon account.",0
" If you do not authorize this order, press 1.",0
 for press 2 to authorize disorder.,0
 Thanks for choosing Amazon. Who's calling?,0
 starting your first visit of 990,0
 $29 for iPhone 13 Pro Max,0
 If you not approve this transaction,0
 please press 1. If you approve it,0
 Turn the lens back in until that light point indicate mine had turned back west cooked did changeワassador turninghib beginning hasn't turned back hotel makeup andrestetview armor,0
,0
,0
,0
,0
" Hello, this is Amazon.",0
 This call is to authorize a payment of 9009,0
 We would like to inform you,0
 that there is an order placed for Appleife.,0
 on 11 Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
" 1, or press 2 to authorize this order.",0
,0
" Hello, this is Amazon.",0
 This call is to authorize a payment of 9009,0
 We would like to inform you,0
 that there is an order placed for Appleife.,0
 on 11 Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
" 1, 4, press 2 to authorize the sworders.",0
" Hello, this is Amazon.",0
 This call is to authorize a payment of 9009,0
 We would like to inform you,0
 that there is an order placed for Appleife.,0
 on the Leven Pro using your Amazon account.,0
" If you do not authorize this order, press W...",0
" 1,4,press 2 to authorize this order.",0
,0
 you that there is an order placed for Apple.,0
 iPhone 11 Pro using your Amazon account.,0
" If you do not authorize this order, press...",0
" Press 1, or press 2 to authorize the source.",0
 Order.,0
" Hello, this is Amazon.",0
 This call is to authorize a payment of 9009,0
 We would like to inform you,0
 that there is an order placed for app iPhone,0
 11 Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
 for press 2 to authorize this order.,0
 we would like to inform you that there is an order,0
 Placed for Apple iPhone 11 Pro.,0
 your Amazon account. If you do not author-,0
" press 1, 4, press",0
 to authorize this order.,0
" Hello, this is Amazon.",0
 This call is to authorize a payment of 9009,0
 We would like to inform you,0
 that there is an order placed for Appleife,0
" iPhone 11 Pro, using your Amazon account.",0
" If you do not authorize this order, press W.",0
" 1,4,press 2 to authorize the order.",0
" Hello, this is Amazon.",0
 This call is to authorize a payment of 990...,0
 We would like to inform you,0
 that there is an order placed for apple isle,0
 11 Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
 for press 2 to authorize this order.,0
,0
" Hello, this is Amazon.",0
 This call is to authorize a payment of 990...,0
 We would like to inform you,0
 There is an order placed for Apple iPhone 11,0
 Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
 Press 2 to authorize the order.,0
" Oh, this is Amazon. This car...",0
 is to authorize a payment of 999,0
 We would like to inform you that,0
 There is an order placed for Apple iPhone 11,0
 Pro using your Amazon account.,0
" If you do not authorize this order, press 1.",0
 poor,0
,0
 Polar this college from so shall.,0
 see cia seviyuan,0
 We have found some suits.,0
 see us,0
" See, witty under your name.",0
 Please press 1 now to speak with prisoners.,0
 Thank you.,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
,0
,0
" Polotist call this from so, shall.",0
 See you on next news.,0
 We have found some suits.,0
 C C S X,0
" Please, wait here under your name.",0
 Please press 1 now to speak with prisoners.,0
 Thank you.,0
,0
,0
,0
,0
 for some kind of fraudulent activities.,0
 in the south border of Texas.,0
 So please in order go ahead get more in,0
 information to speak with,0
 Officer Press 1,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 This officer amended Barnes and the purpose.,0
 of the call we are trying to reach you to,0
 so let me know that your social security number,0
 is been used for some kind of fraudulent...,0
 activities in the south border of Texas.,0
 So please in order go ahead.,0
 had get more information.,0
 to speak with Officer Press once.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 being,0
 to let you know that your social security,0
 the number has been used for some kind of fraud.,0
 and activities in the south border of,0
 So please in order,0
 go ahead get more information.,0
 To speak with Officer Press 1.,0
 I repeat press 1.,0
 Thank you and have a great,0
 Thank you.,0
 your social security number has been used.,0
 for some kind of fraudulent activities.,0
 the south border of Texas.,0
 So please in order go ahead get more in,0
 information to speak with,0
 Officer Press 1.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 security number has been used for some kind.,0
 of fraudulent activities in the self.,0
 order of Texas. So please.,0
 order go ahead get more information.,0
 to speak with officer.,0
 I repeat.,0
 Press 1. Thank you.,0
 Have a great day!,0
 your customer fifth is David from Amazon.,0
 receive one such shift incoming charge of,0
 $1499 in your...,0
" Amazon account from Dayton, Ohio for dispute.",0
 on this charge press 1 to connect with our,0
 Amazon customer care representative. Thank you.,0
,0
" account, which is billed on your card attached to",0
 your Amazon account. The amount charged,0
" in $1,499.",0
 We noticed some suspicious activity on the...,0
 account. So we have put and hold to the,0
 action. Please press 1 now.,0
 and to report please press 2. Thank you.,0
,0
" System Earth, this is Moly from Amazon.",0
 We receive one suspicious incoming charge of,0
 $729 in your Amazon account.,0
" from Dayton, Ohio. For this beautiful",0
 press 1 to connect with our Amazon,0
 customer care representative. Thank you.,0
 You,0
" Dear customer, this is David from Amazon.",0
 we receive one suspicious incoming charge.,0
" of $1,499.",0
" in your Amazon account from Dayton, Ohio for-",0
 dispute on this charge press one to connect with,0
 with our Amazon customer care representative.,0
 Thank you.,0
" km, they are coming. Hey enough now? Okay, I chug it up right now.",0
 This is Molly from Amazon. We receive...,0
 one suspicious incoming charge of 700.,0
 $29 in your Amazon account from Dayton.,0
" I know how, for dispute on this charge press.",0
 want to connect with our Amazon customer care.,0
 Thank you.,0
,0
,0
,0
,0
,0
,0
" Hi, this is Daniel from M&M.",0
 We have seen a re-,0
 Recent Order Number AMV098,0
 7. Av iPhone 11 Pro on your account,0
 which is built on your car detached to your Amazon.,0
 The amount charged in 1000...,0
 $499. We noted,0
 some suspicious activity on your account.,0
 so we have put and hold to the transaction.,0
 Please press 1 now and to report to,0
 please press to thank you.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
,0
,0
,0
" Hi, this is Daniel from M&M.",0
 We have seen a re-,0
 Reasons order number AMV098.,0
 7. Av iPhone 11 Pro on your account,0
 which is built on your car to attach to your Amazon.,0
 The amount charged in 1000...,0
 $499. We noted,0
 some suspicious activity on your account.,0
 so we have put and hold to the transaction.,0
" Please press 1 now. And to report, please...",0
 these press tools. Thank you.,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
,0
,0
" Hello, this is an apology call from your...",0
uraartoutση,0
 You will be receiving 50,0
 $30 reward along with 30% good.,0
" on your electric hand, gas deals.",0
 Please press one and get your $50 reward.,0
 card.,0
" Hello, this is an apology call from your...",0
 Electric utility you got overcharged by third.,0
" party supplier, you will be receiving.",0
 $50 reward along with 30%,0
" Discount on your electric hand, gas bill.",0
 please press 1 and get your $50,0
 War card.,0
,0
 Mark playthrough up to busy,0
 Thanks for watching Tbsp edition of the universe.,0
 Ok let's add the Kool and the Mamannuowie.,0
 Call back at your earlier convenience.,0
" noton requirement to speak. However, I don't want to do anything.",0
 important medical documentation. Let me go over with you.,0
 dude you are better at number eight Oju,0
" 6,7, 4,6,3,6,6.",0
 again in about 8-0-2-2-6 seconds.,0
 453-611.,0
 This is Officer Sarah Jones calling you.,0
 from the legal department. The very second,0
 read this message you need to leave your work at,0
 so we can discuss about your case and case.,0
 necessary action on this matter.,0
 in order to connect press 1 and you will be,0
 connected to the concerned department.,0
 We don't hear from new IP will be forced.,0
 to take legal action against you.,0
 Department to inform you that we just,0
 and your social security number because of...,0
 found some suspicious activity.,0
 So if you want to know about this case just...,0
" Press one, thank you.",0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 Thank you for choosing Totten Hotel.,0
 We would like to inform you that,0
 Thanks to the Friends and Family Rewards program.,0
 Your membership is drawn to receive a call.,0
 women are a stay. For further deep...,0
 He killed press 1 now. To be played...,0
 on the Do Not Crawl List. Press 2 now.,0
 Crowles?,0
,0
,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
 Thank you for choosing Hilton Hotel.,0
 We would like to inform you that the,0
 Thanks to the Friends and Family Rewards program.,0
 Your membership is drawn to receive a call.,0
 complimentary stay. For further deep...,0
 cost to Corinthians 30 units is quite a tough one.,0
 on the Do Not call list. Press 2 now.,0
" It'll become more precise than the metres. Not so precise, but I'm working on everything at one regulator first. It's my property, a ren 식으로 auto system yes it works. To be right, we're actually doing also the slides quick",0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 this call is from the Department of Social Security.,0
 administration. The reason you are receiving,0
 the source to a new that we will be suspended.,0
 your social security number because we,0
 found some suspicious activities on your social,0
 security. If you want more information,0
 about this case. Press 1.,0
 Thank you,0
,0
,0
,0
 Good night.,0
 security number because we found some,0
 suspicious activities on your social security.,0
 If you want more information about this,0
 Press 1. Thank you.,0
 Thank you.,0
 we are trying to reach you to let you know,0
 that your Social Security number has been used.,0
 for some kind of fraudulent activity.,0
 in the south border of Texas.,0
 So please in order go ahead get more,0
 information. To speak?,0
 with Officer Press 1.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 Amanda Barnes in the purpose of the call.,0
 we are trying to reach you to let you know that,0
 your Social Security number has been used.,0
 for some kind of fraudulent activities.,0
 in the south border of Texas.,0
 So please in order go ahead get more in,0
 information to speak with.,0
 officer press 1.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 of the call. We are trying to reach you to...,0
 you know that your social security number,0
 has been used for some kind of fraudulent...,0
 activities in the south border of Texas.,0
 So please in order go ahead,0
 get more information.,0
 to speak with Officer Press 1.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
,0
 trying to reach you to let you know that your,0
 Social Security number has been used for...,0
 some kind of fraudulent activities in this...,0
 south border of Texas. So...,0
 please in order go ahead get more information.,0
 to speak with our,0
 Press press 1. I repeat.,0
 P-press 1. Thank you.,0
 Thank you and have a great day.,0
 you know that your Social Security number is,0
 has been used for some kind of fraudulent...,0
 activities in the south border of Texas.,0
 So please in order go ahead,0
 get more information.,0
 to speak with Officer Press 1.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 which is built on your car attached to your,0
 The amount charged in one...,0
 $499.,0
 We noticed some suspicious activity on your account.,0
 So we have put and hold to this transaction.,0
 Please press 1 now. And to...,0
 report please press to. Thank you.,0
" account, which is billed on your card attached to your",0
 Amazon account. The amount charged in,0
" $1,499.",0
 We noticed some suspicious activity on your...,0
 So we have put and hold to the strands.,0
 action. Please press 1 now.,0
 to report please press to. Thank you.,0
 your Amazon account. The amount charged,0
 and $1499.,0
 We noticed some suspicious activity on your,0
 account. So we have put and hold to the strand.,0
 action. Please press 1 now.,0
 and to report please press 2.,0
 suspicious activity from your account we have,0
 found an unauthorized login attempt.,0
 We strongly recommend please don't,0
 access your account on your device for secure,0
 and until your account will not get paid.,0
 for more support speak to our Amazon sub...,0
 Team Press 1.,0
 Repeat press 1.,0
 suspicious activity from your account we have,0
 found an unauthorized login attempt.,0
 We strongly recommend please do,0
 don't access your account on your device for six...,0
 security reason until your account will not get,0
 for more support speak to our Amazon's.,0
 Support Team Press 1.,0
 Repeat press once.,0
 has been suspended due to suspicious activity.,0
 Wait. Someone ordered an iPhone 11 Pro.,0
 from your Amazon account which,0
 charge you $899.,0
 If you did not authorize this.,0
 then press 1 for Amazon.,0
 point.,0
,0
 strongly recommend please don't access uric-,0
 accounts on your device for security reason and,0
 until your account will not get fixed for more support.,0
 to our Amazon support team press.,0
 I repeat press 1.,0
,0
" 7 Pro on your account, which is build on your car",0
 attached to your Amazon account. The amount...,0
 charged in 1499,0
 We noticed some suspicious acts.,0
 on your account. So we have put and hold,0
 to the Strams action. Please press 1 now.,0
 and to report please press 2.,0
 Thank you.,0
,0
 authorised purchase of an apple.,0
" Mataboof Pro, and an Apple Airpods.",0
 is being ordered from your Amazonic,0
" account, for an amount of 1000s.",0
 $537.,0
 and 35 cents.,0
 cancel your order or to connect with me.,0
 one of our customer support representatives.,0
 Please press 1.,0
,0
,0
,0
,0
,0
 authorized purchase of an apple.,0
" Mataboof Pro, and an Apple Airpods.",0
 is being ordered from your Amazonic,0
" count, for an amount of 1000s.",0
 $537.,0
 and 35 cents.,0
 cancel your order or to connect with me.,0
 one of our customer support representatives.,0
 Please press 1.,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
,0
 authorized purchase of an apple.,0
" Mataboo Pro, and an Apple Airpods.",0
 is being ordered from your Amazonic,0
" account, for an amount of 1000s.",0
 $537.,0
 and 35 cents.,0
 cancel your order or to connect with,0
 one of our customer support representatives.,0
 Please press 1.,0
,0
 1.5kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg 1kg,0
,0
,0
" Hi, this is an exclusive announcement.",0
 from Maryop Hotels.,0
 telephone number has been pre-celested to receive.,0
 keep a compliment and a resay in one of our five-,0
 our hotels. For further detail.,0
 Press 1 now to be...,0
" Place on the do not call list, press 2 now.",0
 Now...,0
 activities related to your,0
 your Social Security Number.,0
 are forced to suspend your social...,0
 Social Security Number with immediate,0
 effect. In case you fold this,0
" This is an error, you may connect.",0
 to the legal department of social security.,0
 Administration in order,0
 to connect a Social Security admin.,0
 missорон or commuter asidell,0
 In case we did,0
 not here from you. Your social,0
 will be blocked permanently.,0
" To connect now, press W.",0
 and you will be automatically committed to the,0
 connected to the Concerned Department.,0
 I would like to inform you that there is an order of place.,0
 for Apple iPhone 11 Pro.,0
 Amazon account. If you do not authorize,0
 this order. Press 1 for a press 2 to,0
 to authorize this order.,0
 the payment of $999.,0
 We would like to inform you that there is,0
 in order placed for Apple iPhone 11 Pro.,0
 using your Amazon account. If you...,0
" do not authorize this order. Press 1, 4,",0
 Press 2 to authorize the order.,0
" Hello, this is Amazon. This is...",0
" is to authorize a payment of 1,500.",0
 We would like to inform you that,0
 there's an order placed for a MacBook Pro and an iPhone,0
 using your Amazon account.,0
" If you do not wish to authorize this order,",0
" For the cancel the order, please press 1 and hold",0
,0
 that your Social Security number has been,0
 used for some kind of fraudulent activity.,0
 in the south border of Texas.,0
 So please in order go ahead get more,0
 more information to speak.,0
 Nick was Officer Press 1.,0
 I repeat press 1.,0
 Thank you and have a great day!,0
 See this message you need to leave your work aside.,0
 so that we can discuss about your case and,0
 take necessary action on this matter in order to,0
 connect with officer press 1 and he will be,0
 connected to the concern department. If we...,0
 don't hear from you then we will be forced to take action.,0
 against you. Press one and you will be connected.,0
" to the concern C, D, P off the...",0
 or press 9 to disconnect the call.,0
" Hi, this is Officer calling you from the custom.",0
 and border protection. The very second you,0
 receive this message you need to leave your work aside.,0
 so that we can discuss about your case.,0
 and take necessary services to the action on the screen.,0
 this matter in order to connect. With officer...,0
 press 1 and you will be connected to the concerned apart.,0
 If we don't hear from you then we will be forced to,0
 to take action against you. Press one and you will...,0
" will be connected to the concern C, B.",0
 P-Opacir Press 9 to disconnect the call.,0
" Second, you receive this message you need to leave your work.",0
 aside so that we can discuss about your case.,0
 and take necessary action on this map.,0
 in order to connect. With Officer Press W...,0
 and you will be connected to the concerned department.,0
 If we don't hear from you then we will be forced to kill...,0
 action against you. Press one and you will,0
" be connected to the concerned C, B.",0
" P-Opether, or press 9 to disconnect.",0
" Hi, this is Officer Calling you for-",0
 the customs and,0
 the very second to receive this message.,0
" that you need to leave your work aside. So,",0
 we can discuss about your case and take measures,0
 This area action on this matter in order to connect.,0
 With all the suppress one and you will be connected to,0
 the concerned department. If we don't hear from,0
 and you then we will be forced to take action against you.,0
 Press warning you will be connected to the concern,0
 aims.,0
 or press 9 to disconnect the call.,0
,0
 Bye!,0
 if they're telling you from the customs and border protection.,0
 The very second you receive this message,0
 need to leave your work aside so that we can,0
 discuss about your case and take necessary action.,0
 action on this matter in order to connect with,0
 press one and you will be connected to the computer.,0
 and Department. If we don't hear from you then,0
 we will be forced to take action against you.,0
" Press warning, you will be connected to the concerns.",0
 The city vow its ourselves to be happy with justice and gladness.,0
 or press 9 to disconnect the call.,0
" Hi, this is Officer calling you from the customs.",0
 border protection. The very second you reach,0
 See this message you need to leave your work aside.,0
 So that we can discuss about your case and,0
 take necessary action on this matter in order to,0
 Connect. With Officer Press 1 and you will be...,0
 connected to the concern department.,0
 Don't hear from you then we will be forced to take action.,0
 against you. Press one and you will be connected.,0
" the concern C, C, P, O, F.",0
 or press 9 to disconnect the call.,0
,0
,0
,0
,0
,0
 and you receive this message you need to leave your work aside.,0
 so that we can discuss about your case.,0
 and take necessary action on this matter in order to make sure that the,0
 to connect with Officer Press 1 and,0
 will be connected to the concerned department.,0
 If we don't hear from you then we will be forced to take out,0
 action against you. Press one and you will be,0
" connected to the concern C, D, P.",0
 officer or press 9 to disconnect the,0
" Hi, this is Officer calling you from the",0
 and border protection. The very second,0
 and you receive this message you need to leave your work as,0
 signed so that we can discuss about your case.,0
 and take that to the very end.,0
 action on this matter in order to connect with,0
 Officer Press 1 and you will be connected to the concern.,0
 and department. If we don't hear from you then,0
 we will be forced to take action against you.,0
 Press warning you will be connected to the concern C.,0
 A. P. Officer. For Press.,0
 9 to disconnect the call.,0
 very second to receive this message you need to leave.,0
 your work assigned so that we can discuss about,0
 your case and take necessary action on the,0
 matter in order to connect. With all the surprise.,0
 Press 1 and you will be connected to the concerned apart.,0
 If we don't hear from you then we will be full.,0
 to take action against you. Press 1-2.,0
 and you will be connected to the concern C.,0
" P, P, officer, or press 9 to do",0
" connect the call. Hi, this is Officer calling",0
 you from the customs and border protection.,0
 The very second you receive this message you need to leave.,0
 leave your work aside so that we can discuss about it.,0
 your case and take necessary action on,0
 this matter in order to connect with officer,0
 press one and you will be connected to the concern department.,0
 If we don't hear from you then we will be...,0
 force to take action against you. Press 1.,0
 and you will be connected to the concern C.,0
" B, P-Opether, or press 9.",0
 disconnect the call.,0
 very second you receive this message you need to leave.,0
 work aside so that we can discuss about your,0
 case and take necessary action on this.,0
 matter in order to connect. With all the surprises,0
 and you will be connected to the concerned department.,0
 And if we don't hear from you then we will be forced to...,0
 to take action against you. Press one and,0
" you will be connected to the concern C, B.",0
" P. Officer, or press 9 to dis-",0
" connect the call. Hi, this is Officer calling you.",0
 from the customs and border protection.,0
 the very second you receive this message you need to leave.,0
 your work assigned so that we can discuss about,0
 your case and take necessary action on this.,0
 matter in order to connect. With all the surprises.,0
 Press 1 and you will be connected to the concerned apart.,0
 If we don't hear from you then we will be full.,0
 to take action against you. Press 1-2.,0
 and you will be connected to the concern C.,0
 P.Opether or press 9 to do,0
 disconnect the call.,0
 See this message you need to leave your work aside.,0
 so that we can discuss about your case and,0
 apply for strategic reasons. He has always been complementary.,0
 Action on this matter in order to connect. With...,0
 Officer Press 1 and he will be connected to the concern.,0
 and department. If we don't hear from you then,0
 and we will be forced to take action against you.,0
 Press 1 and you will be connected to the Concerned C.,0
 B. P. Officer. Or press...,0
" 9 to disconnect the call. Hi, this is office.",0
 are calling you from the customs and border protection.,0
 The very second you receive this message,0
 need to leave your work aside so that we can,0
 discuss about your case and take necessary out.,0
 action on this matter in order to connect with,0
 I'll disrepress one and you will be connected to the console.,0
 and department. If we don't hear from you then,0
 then we will be forced to take action against you.,0
 Press one and you will be connected to the concern C.,0
 B. P. Officer. Or press...,0
 Press 9 to disconnect the call.,0
 Security number has been used for some kind of...,0
 of fraudulent activities in the self-defense.,0
 Order of Texas. So please.,0
 order go ahead get more information.,0
 to speak with officer.,0
 Press 1. I repeat...,0
